Observation,Label,Prediction,Threshold,Explanation,Change
874,False,0.06251055129869626,0.45,0,No Explanation
875,False,0.18766287836520767,0.45,0,No Explanation
876,False,0.05925528259131939,0.45,0,No Explanation
877,False,0.116899845839538,0.45,0,No Explanation
878,False,0.049918439024452456,0.45,0,No Explanation
879,False,0.11869505719184763,0.45,0,No Explanation
880,False,0.10304854054313375,0.45,0,No Explanation
881,True,0.1623593538189108,0.45,0,No Explanation
882,True,0.053318792037268886,0.45,0,No Explanation
883,False,0.3163777637421387,0.45,0,No Explanation
884,False,0.032146120242951874,0.45,0,No Explanation
885,False,0.15403821324227543,0.45,0,No Explanation
886,False,0.21504429905984904,0.45,0,No Explanation
887,False,0.0673976771952933,0.45,0,No Explanation
888,False,0.12003998327199801,0.45,0,No Explanation
889,False,0.13879813740031627,0.45,0,No Explanation
890,True,0.20764892873963003,0.45,0,No Explanation
891,True,0.21062912541663298,0.45,0,No Explanation
892,False,0.13879050394669998,0.45,0,No Explanation
893,False,0.08389023746169098,0.45,0,No Explanation
894,False,0.1973088872750556,0.45,0,No Explanation
895,False,0.06584961775750607,0.45,0,No Explanation
896,False,0.0708164794564027,0.45,0,No Explanation
897,False,0.08708820012191391,0.45,0,No Explanation
898,False,0.0590896536654001,0.45,0,No Explanation
899,False,0.08588197277761049,0.45,0,No Explanation
900,False,0.05475582138393107,0.45,0,No Explanation
901,False,0.11857633773211869,0.45,0,No Explanation
902,False,0.0795591673130387,0.45,0,No Explanation
903,False,0.07813354157599153,0.45,0,No Explanation
904,False,0.20324166938578622,0.45,0,No Explanation
905,False,0.09159855883498713,0.45,0,No Explanation
906,False,0.1735312821799312,0.45,0,No Explanation
907,False,0.11706333102504622,0.45,0,No Explanation
908,False,0.1140309196672993,0.45,0,No Explanation
909,True,0.14957157486492192,0.45,0,No Explanation
910,False,0.32655082375579253,0.45,0,No Explanation
911,False,0.08746855005155259,0.45,0,No Explanation
912,False,0.1723862754149022,0.45,0,No Explanation
913,False,0.04698861682745193,0.45,0,No Explanation
914,False,0.2548230908021399,0.45,0,No Explanation
915,False,0.0653197166104129,0.45,0,No Explanation
916,True,0.17378096902409917,0.45,0,No Explanation
917,False,0.17827627006221797,0.45,0,No Explanation
918,False,0.061862193964911334,0.45,0,No Explanation
919,False,0.28259137468115925,0.45,0,No Explanation
920,False,0.13575864950288588,0.45,0,No Explanation
921,False,0.14140047431145442,0.45,0,No Explanation
922,False,0.12645570175210566,0.45,0,No Explanation
923,False,0.2505285443170628,0.45,0,No Explanation
924,False,0.06904201099193828,0.45,0,No Explanation
925,False,0.3037111050968819,0.45,0,No Explanation
926,False,0.05447439019163731,0.45,0,No Explanation
927,False,0.10607709037893641,0.45,0,No Explanation
928,False,0.04912737498060493,0.45,0,No Explanation
929,False,0.029499502858899934,0.45,0,No Explanation
930,False,0.34774134134577533,0.45,0,No Explanation
931,False,0.15350559762995772,0.45,0,No Explanation
932,False,0.19760290735013508,0.45,0,No Explanation
933,False,0.14085264806596326,0.45,0,No Explanation
934,False,0.061163342583278685,0.45,0,No Explanation
935,False,0.1615648896472945,0.45,0,No Explanation
936,True,0.17463823308389845,0.45,0,No Explanation
937,True,0.21096024024930565,0.45,0,No Explanation
938,False,0.23706710555159996,0.45,0,No Explanation
939,False,0.13524861766841534,0.45,0,No Explanation
940,False,0.09031569580667034,0.45,0,No Explanation
941,False,0.09836933924055756,0.45,0,No Explanation
942,False,0.18923146897206836,0.45,0,No Explanation
943,True,0.13348528975198767,0.45,0,No Explanation
944,True,0.11609606669529558,0.45,0,No Explanation
945,False,0.2826074362877948,0.45,0,No Explanation
946,False,0.04048731304148506,0.45,0,No Explanation
947,False,0.06794837445671915,0.45,0,No Explanation
948,False,0.13258283854298308,0.45,0,No Explanation
949,False,0.08976836578138345,0.45,0,No Explanation
950,False,0.18370505053349703,0.45,0,No Explanation
951,False,0.19239737746223046,0.45,0,No Explanation
952,False,0.04939211470039736,0.45,0,No Explanation
953,False,0.08946238717113406,0.45,0,No Explanation
954,False,0.10445542109476368,0.45,0,No Explanation
955,False,0.0570471374497095,0.45,0,No Explanation
956,False,0.10184362474031473,0.45,0,No Explanation
957,False,0.07671539361000526,0.45,0,No Explanation
958,False,0.18015853400804072,0.45,0,No Explanation
959,False,0.03705563890983542,0.45,0,No Explanation
960,False,0.17625270610514165,0.45,0,No Explanation
961,False,0.0812492515790273,0.45,0,No Explanation
962,False,0.08988905707526283,0.45,0,No Explanation
963,True,0.05272744262818502,0.45,0,No Explanation
964,False,0.052986353810526014,0.45,0,No Explanation
965,False,0.1990004464486108,0.45,0,No Explanation
966,False,0.18915665118838212,0.45,0,No Explanation
967,False,0.06091975531106046,0.45,0,No Explanation
968,False,0.14278254302343973,0.45,0,No Explanation
969,False,0.18453944966671687,0.45,0,No Explanation
970,False,0.12001515570196844,0.45,0,No Explanation
971,False,0.275848961724926,0.45,0,No Explanation
972,False,0.07275753397908562,0.45,0,No Explanation
973,False,0.0804350598528198,0.45,0,No Explanation
974,False,0.12740875020259662,0.45,0,No Explanation
975,False,0.23623480247063358,0.45,0,No Explanation
976,False,0.05955191175295302,0.45,0,No Explanation
977,False,0.0282939777836367,0.45,0,No Explanation
978,False,0.20093117751109751,0.45,0,No Explanation
979,False,0.16842340672271314,0.45,0,No Explanation
980,False,0.15310999682126564,0.45,0,No Explanation
981,False,0.09072055346309281,0.45,0,No Explanation
982,False,0.15882340162459896,0.45,0,No Explanation
983,True,0.48963665932108175,0.45,1,home_ownership::nan from 0.0 to 1.0
983,True,0.48963665932108175,0.45,2,purpose::small_business from 0.0 to 1.0
983,True,0.48963665932108175,0.45,3,verification_status::Not Verified from 1.0 to 0.0
983,True,0.48963665932108175,0.45,4,dti from 0.0 to 0.19066003584229377
983,True,0.48963665932108175,0.45,5,revol_bal from 0.0 to 0.1916900900900903
983,True,0.48963665932108175,0.45,5,home_ownership::ANY from 1.0 to 0.0
983,True,0.48963665932108175,0.45,6,revol_bal from 0.0 to 0.1916900900900903
983,True,0.48963665932108175,0.45,6,open_acc from 0.12840010428434867 to 0.2093490759247994
983,True,0.48963665932108175,0.45,7,revol_bal from 0.0 to 0.1916900900900903
983,True,0.48963665932108175,0.45,7,delinq_2yrs from 0.4561728395061728 to 0.3236586851851852
983,True,0.48963665932108175,0.45,7,fico_range_high from 1.0 to 0.0
984,False,0.16936980605662283,0.45,0,No Explanation
985,False,0.35562677309144053,0.45,0,No Explanation
986,True,0.30239456664020153,0.45,0,No Explanation
987,False,0.03240066455795944,0.45,0,No Explanation
988,False,0.06758061169564637,0.45,0,No Explanation
989,False,0.13979785556229268,0.45,0,No Explanation
990,False,0.14799022349913088,0.45,0,No Explanation
991,False,0.44078994525017584,0.45,0,No Explanation
992,False,0.15483388300119247,0.45,0,No Explanation
993,False,0.4548774965455514,0.45,1,home_ownership::nan from 0.0 to 1.0
993,False,0.4548774965455514,0.45,2,verification_status::Not Verified from 1.0 to 0.0
993,False,0.4548774965455514,0.45,3,dti from 0.0 to 0.19066003584229377
993,False,0.4548774965455514,0.45,4,revol_bal from 0.0 to 0.1916900900900903
993,False,0.4548774965455514,0.45,5,open_acc from 0.08742504562440256 to 0.2093490759247994
993,False,0.4548774965455514,0.45,6,funded_amnt from 0.265625 to 0.16569427083333332
993,False,0.4548774965455514,0.45,7,annual_inc from 0.03571428571428571 to 0.007763095238095238
994,False,0.14803261711592414,0.45,0,No Explanation
995,False,0.2115400893005552,0.45,0,No Explanation
996,False,0.5138761635751772,0.45,1,home_ownership::nan from 0.0 to 1.0
996,False,0.5138761635751772,0.45,2,purpose::small_business from 0.0 to 1.0
996,False,0.5138761635751772,0.45,3,verification_status::Not Verified from 1.0 to 0.0
996,False,0.5138761635751772,0.45,4,dti from 0.026881720430107503 to 0.19066003584229377
996,False,0.5138761635751772,0.45,4,revol_bal from 0.027027027027027195 to 0.1916900900900903
996,False,0.5138761635751772,0.45,5,dti from 0.026881720430107503 to 0.19066003584229377
996,False,0.5138761635751772,0.45,5,home_ownership::ANY from 1.0 to 0.0
996,False,0.5138761635751772,0.45,6,dti from 0.026881720430107503 to 0.19066003584229377
996,False,0.5138761635751772,0.45,6,open_acc from 0.13769879203962804 to 0.2093490759247994
996,False,0.5138761635751772,0.45,7,annual_inc from 0.03571428571428571 to 0.007763095238095238
996,False,0.5138761635751772,0.45,7,dti from 0.026881720430107503 to 0.19066003584229377
996,False,0.5138761635751772,0.45,8,funded_amnt from 0.1875 to 0.16569427083333332
996,False,0.5138761635751772,0.45,8,dti from 0.026881720430107503 to 0.19066003584229377
997,False,0.17924979961965634,0.45,0,No Explanation
998,False,0.09010785686004119,0.45,0,No Explanation
999,False,0.13899698349547257,0.45,0,No Explanation
0,False,0.0969341558261415,0.4,0,No Explanation
1,False,0.13744471353898155,0.4,0,No Explanation
2,False,0.09836697708969255,0.4,0,No Explanation
3,True,0.2199379804646717,0.4,0,No Explanation
4,False,0.09822448942866722,0.4,0,No Explanation
5,False,0.32090391555665454,0.4,0,No Explanation
6,False,0.13260438339564343,0.4,0,No Explanation
7,False,0.17252083431389645,0.4,0,No Explanation
8,True,0.3068064687105595,0.4,0,No Explanation
9,False,0.2124104259343727,0.4,0,No Explanation
10,True,0.29056793911655415,0.4,0,No Explanation
11,False,0.2070604989390666,0.4,0,No Explanation
12,False,0.45308006803942874,0.4,1,home_ownership::nan from 0.0 to 1.0
12,False,0.45308006803942874,0.4,2,purpose::small_business from 0.0 to 1.0
12,False,0.45308006803942874,0.4,3,verification_status::Not Verified from 1.0 to 0.0
12,False,0.45308006803942874,0.4,4,emp_length::9 years from 0.0 to 1.0
12,False,0.45308006803942874,0.4,5,dti from 0.08064516129032251 to 0.19066003584229377
12,False,0.45308006803942874,0.4,5,home_ownership::ANY from 1.0 to 0.0
12,False,0.45308006803942874,0.4,6,dti from 0.08064516129032251 to 0.19066003584229377
12,False,0.45308006803942874,0.4,6,revol_bal from 0.08108108108108114 to 0.1916900900900903
12,False,0.45308006803942874,0.4,7,funded_amnt from 0.234375 to 0.16569427083333332
12,False,0.45308006803942874,0.4,7,dti from 0.08064516129032251 to 0.19066003584229377
12,False,0.45308006803942874,0.4,8,dti from 0.08064516129032251 to 0.19066003584229377
12,False,0.45308006803942874,0.4,8,open_acc from 0.13100721300078214 to 0.2093490759247994
12,False,0.45308006803942874,0.4,9,dti from 0.08064516129032251 to 0.19066003584229377
12,False,0.45308006803942874,0.4,9,revol_util from 1.0 to 0.0
13,False,0.12142214268517376,0.4,0,No Explanation
14,False,0.044608514700573615,0.4,0,No Explanation
15,False,0.10214415305483694,0.4,0,No Explanation
16,True,0.11450585096167162,0.4,0,No Explanation
17,False,0.11901274758302227,0.4,0,No Explanation
18,False,0.1256428206759725,0.4,0,No Explanation
19,False,0.05090148287667856,0.4,0,No Explanation
20,False,0.11012071979896867,0.4,0,No Explanation
21,True,0.20484815781262108,0.4,0,No Explanation
22,False,0.04588508214379119,0.4,0,No Explanation
23,False,0.1005742961561931,0.4,0,No Explanation
24,False,0.10998307593293123,0.4,0,No Explanation
25,False,0.3216365275277144,0.4,0,No Explanation
26,False,0.1177660020850678,0.4,0,No Explanation
27,True,0.268419234135161,0.4,0,No Explanation
28,False,0.2604449208739646,0.4,0,No Explanation
29,False,0.1606676861066774,0.4,0,No Explanation
30,False,0.18229218402318106,0.4,0,No Explanation
31,False,0.15088054559325279,0.4,0,No Explanation
32,True,0.0891047564044234,0.4,0,No Explanation
33,False,0.15253357601925766,0.4,0,No Explanation
34,False,0.4686102015951348,0.4,1,home_ownership::nan from 0.0 to 1.0
34,False,0.4686102015951348,0.4,2,purpose::small_business from 0.0 to 1.0
34,False,0.4686102015951348,0.4,3,purpose::major_purchase from 1.0 to 0.0
34,False,0.4686102015951348,0.4,4,verification_status::Not Verified from 1.0 to 0.0
34,False,0.4686102015951348,0.4,5,emp_length::9 years from 0.0 to 1.0
34,False,0.4686102015951348,0.4,5,home_ownership::ANY from 1.0 to 0.0
34,False,0.4686102015951348,0.4,6,dti from 0.13440860215053752 to 0.19066003584229377
34,False,0.4686102015951348,0.4,6,emp_length::9 years from 0.0 to 1.0
34,False,0.4686102015951348,0.4,7,pub_rec from 1.0 to 0.0
34,False,0.4686102015951348,0.4,7,emp_length::9 years from 0.0 to 1.0
34,False,0.4686102015951348,0.4,8,revol_bal from 0.13513513513513553 to 0.1916900900900903
34,False,0.4686102015951348,0.4,8,emp_length::9 years from 0.0 to 1.0
35,True,0.163197930454517,0.4,0,No Explanation
36,True,0.24913502939328738,0.4,0,No Explanation
37,False,0.15872759261454988,0.4,0,No Explanation
38,False,0.5527975443617363,0.4,1,home_ownership::nan from 0.0 to 1.0
38,False,0.5527975443617363,0.4,2,purpose::major_purchase from 1.0 to 0.0
38,False,0.5527975443617363,0.4,2,purpose::small_business from 0.0 to 1.0
38,False,0.5527975443617363,0.4,3,purpose::small_business from 0.0 to 1.0
38,False,0.5527975443617363,0.4,3,verification_status::Not Verified from 1.0 to 0.0
38,False,0.5527975443617363,0.4,4,open_acc from 0.03580429303901973 to 0.2093490759247994
38,False,0.5527975443617363,0.4,4,emp_length::9 years from 0.0 to 1.0
38,False,0.5527975443617363,0.4,4,purpose::small_business from 0.0 to 1.0
38,False,0.5527975443617363,0.4,5,emp_length::9 years from 0.0 to 1.0
38,False,0.5527975443617363,0.4,5,purpose::small_business from 0.0 to 1.0
38,False,0.5527975443617363,0.4,5,home_ownership::ANY from 1.0 to 0.0
38,False,0.5527975443617363,0.4,6,pub_rec from 1.0 to 0.0
38,False,0.5527975443617363,0.4,6,emp_length::9 years from 0.0 to 1.0
38,False,0.5527975443617363,0.4,6,purpose::small_business from 0.0 to 1.0
39,False,0.07723242649678332,0.4,0,No Explanation
40,False,0.04686174169680932,0.4,0,No Explanation
41,False,0.24261524769461404,0.4,0,No Explanation
42,False,0.2497747358542825,0.4,0,No Explanation
43,False,0.11222415196760113,0.4,0,No Explanation
44,False,0.0961626974217709,0.4,0,No Explanation
45,False,0.2161475127396432,0.4,0,No Explanation
46,True,0.11736044139578078,0.4,0,No Explanation
47,False,0.15860699049732227,0.4,0,No Explanation
48,False,0.09632421678626213,0.4,0,No Explanation
49,False,0.13849410948339827,0.4,0,No Explanation
50,False,0.09113046550410336,0.4,0,No Explanation
51,False,0.05710777016282077,0.4,0,No Explanation
52,False,0.14415354993138185,0.4,0,No Explanation
53,False,0.23510952394922377,0.4,0,No Explanation
54,False,0.08141860721114219,0.4,0,No Explanation
55,False,0.2263899525848791,0.4,0,No Explanation
56,False,0.22542703798575756,0.4,0,No Explanation
57,False,0.13383974711723187,0.4,0,No Explanation
58,True,0.19377342659382227,0.4,0,No Explanation
59,False,0.17133269085819397,0.4,0,No Explanation
60,True,0.11833972963040965,0.4,0,No Explanation
61,True,0.1780023706744164,0.4,0,No Explanation
62,False,0.16847159564338884,0.4,0,No Explanation
63,False,0.508327125394706,0.4,1,home_ownership::nan from 0.0 to 1.0
63,False,0.508327125394706,0.4,2,purpose::small_business from 0.0 to 1.0
63,False,0.508327125394706,0.4,2,verification_status::Not Verified from 1.0 to 0.0
63,False,0.508327125394706,0.4,3,dti from 0.026881720430107503 to 0.19066003584229377
63,False,0.508327125394706,0.4,3,purpose::small_business from 0.0 to 1.0
63,False,0.508327125394706,0.4,4,open_acc from 0.019987833492656648 to 0.2093490759247994
63,False,0.508327125394706,0.4,4,purpose::small_business from 0.0 to 1.0
63,False,0.508327125394706,0.4,5,revol_bal from 0.027027027027027195 to 0.1916900900900903
63,False,0.508327125394706,0.4,5,purpose::small_business from 0.0 to 1.0
64,False,0.1499096871679143,0.4,0,No Explanation
65,False,0.14008961602082262,0.4,0,No Explanation
66,False,0.05241042788544745,0.4,0,No Explanation
67,True,0.29358221406894175,0.4,0,No Explanation
68,False,0.43839127407730427,0.4,1,home_ownership::nan from 0.0 to 1.0
68,False,0.43839127407730427,0.4,2,purpose::small_business from 0.0 to 1.0
68,False,0.43839127407730427,0.4,3,verification_status::Not Verified from 1.0 to 0.0
68,False,0.43839127407730427,0.4,4,open_acc from 0.10715216824541585 to 0.2093490759247994
68,False,0.43839127407730427,0.4,4,home_ownership::ANY from 1.0 to 0.0
68,False,0.43839127407730427,0.4,5,dti from 0.13440860215053752 to 0.19066003584229377
68,False,0.43839127407730427,0.4,5,home_ownership::ANY from 1.0 to 0.0
68,False,0.43839127407730427,0.4,6,funded_amnt from 0.171875 to 0.16569427083333332
68,False,0.43839127407730427,0.4,6,revol_bal from 0.13513513513513553 to 0.1916900900900903
68,False,0.43839127407730427,0.4,6,delinq_2yrs from 0.5518518518518518 to 0.3236586851851852
68,False,0.43839127407730427,0.4,6,home_ownership::ANY from 1.0 to 0.0
69,False,0.30241394043724573,0.4,0,No Explanation
70,False,0.18225217036388577,0.4,0,No Explanation
71,False,0.11485884298628878,0.4,0,No Explanation
72,False,0.4622313901009974,0.4,1,home_ownership::nan from 0.0 to 1.0
72,False,0.4622313901009974,0.4,2,purpose::small_business from 0.0 to 1.0
72,False,0.4622313901009974,0.4,3,verification_status::Not Verified from 1.0 to 0.0
72,False,0.4622313901009974,0.4,4,dti from 0.026881720430107503 to 0.19066003584229377
72,False,0.4622313901009974,0.4,4,emp_length::9 years from 0.0 to 1.0
72,False,0.4622313901009974,0.4,5,revol_bal from 0.027027027027027195 to 0.1916900900900903
72,False,0.4622313901009974,0.4,5,emp_length::9 years from 0.0 to 1.0
72,False,0.4622313901009974,0.4,6,emp_length::9 years from 0.0 to 1.0
72,False,0.4622313901009974,0.4,6,home_ownership::ANY from 1.0 to 0.0
72,False,0.4622313901009974,0.4,7,funded_amnt from 0.25 to 0.16569427083333332
72,False,0.4622313901009974,0.4,7,emp_length::9 years from 0.0 to 1.0
72,False,0.4622313901009974,0.4,8,open_acc from 0.17198227166072824 to 0.2093490759247994
72,False,0.4622313901009974,0.4,8,emp_length::9 years from 0.0 to 1.0
72,False,0.4622313901009974,0.4,9,loan_amnt from 0.05555555555555555 to 0.01732592592592593
72,False,0.4622313901009974,0.4,9,emp_length::9 years from 0.0 to 1.0
73,True,0.5947403043125628,0.4,1,emp_length::6 years from 1.0 to 0.0
73,True,0.5947403043125628,0.4,1,home_ownership::nan from 0.0 to 1.0
73,True,0.5947403043125628,0.4,2,purpose::small_business from 0.0 to 1.0
73,True,0.5947403043125628,0.4,2,home_ownership::nan from 0.0 to 1.0
73,True,0.5947403043125628,0.4,3,home_ownership::nan from 0.0 to 1.0
73,True,0.5947403043125628,0.4,3,verification_status::Not Verified from 1.0 to 0.0
73,True,0.5947403043125628,0.4,4,open_acc from 0.04114886590770836 to 0.2093490759247994
73,True,0.5947403043125628,0.4,4,home_ownership::nan from 0.0 to 1.0
73,True,0.5947403043125628,0.4,5,dti from 0.10752688172043001 to 0.19066003584229377
73,True,0.5947403043125628,0.4,5,home_ownership::nan from 0.0 to 1.0
73,True,0.5947403043125628,0.4,6,home_ownership::ANY from 1.0 to 0.0
73,True,0.5947403043125628,0.4,6,home_ownership::nan from 0.0 to 1.0
73,True,0.5947403043125628,0.4,7,loan_amnt from 0.05555555555555555 to 0.01732592592592593
73,True,0.5947403043125628,0.4,7,revol_bal from 0.10810810810810834 to 0.1916900900900903
73,True,0.5947403043125628,0.4,7,home_ownership::nan from 0.0 to 1.0
74,False,0.21548639707826928,0.4,0,No Explanation
75,False,0.1569794558198992,0.4,0,No Explanation
76,False,0.2045249949572938,0.4,0,No Explanation
77,True,0.1698001345098938,0.4,0,No Explanation
78,True,0.1723070427074129,0.4,0,No Explanation
79,False,0.2765743772350634,0.4,0,No Explanation
80,False,0.0321726658604801,0.4,0,No Explanation
81,True,0.45357200077752974,0.4,1,home_ownership::nan from 0.0 to 1.0
81,True,0.45357200077752974,0.4,2,purpose::small_business from 0.0 to 1.0
81,True,0.45357200077752974,0.4,3,purpose::major_purchase from 1.0 to 0.0
81,True,0.45357200077752974,0.4,4,verification_status::Not Verified from 1.0 to 0.0
81,True,0.45357200077752974,0.4,5,emp_length::9 years from 0.0 to 1.0
82,False,0.08233558416678799,0.4,0,No Explanation
83,False,0.14552495695061618,0.4,0,No Explanation
84,False,0.20494729760031105,0.4,0,No Explanation
85,True,0.19381862204256184,0.4,0,No Explanation
86,False,0.2088673323889201,0.4,0,No Explanation
87,True,0.32452768619700717,0.4,0,No Explanation
88,False,0.1539739604942216,0.4,0,No Explanation
89,False,0.20604115088658517,0.4,0,No Explanation
90,True,0.5267937087641924,0.4,1,home_ownership::nan from 0.0 to 1.0
90,True,0.5267937087641924,0.4,2,purpose::major_purchase from 1.0 to 0.0
90,True,0.5267937087641924,0.4,2,purpose::small_business from 0.0 to 1.0
90,True,0.5267937087641924,0.4,3,purpose::small_business from 0.0 to 1.0
90,True,0.5267937087641924,0.4,3,verification_status::Not Verified from 1.0 to 0.0
90,True,0.5267937087641924,0.4,4,emp_length::9 years from 0.0 to 1.0
90,True,0.5267937087641924,0.4,4,purpose::small_business from 0.0 to 1.0
90,True,0.5267937087641924,0.4,5,dti from 0.13440860215053752 to 0.19066003584229377
90,True,0.5267937087641924,0.4,5,revol_bal from 0.13513513513513553 to 0.1916900900900903
90,True,0.5267937087641924,0.4,5,purpose::small_business from 0.0 to 1.0
90,True,0.5267937087641924,0.4,5,home_ownership::ANY from 1.0 to 0.0
91,False,0.0774478837221891,0.4,0,No Explanation
92,False,0.501331745993704,0.4,1,home_ownership::nan from 0.0 to 1.0
92,False,0.501331745993704,0.4,2,purpose::small_business from 0.0 to 1.0
92,False,0.501331745993704,0.4,2,verification_status::Not Verified from 1.0 to 0.0
92,False,0.501331745993704,0.4,3,dti from 0.0 to 0.19066003584229377
92,False,0.501331745993704,0.4,3,purpose::small_business from 0.0 to 1.0
92,False,0.501331745993704,0.4,4,emp_length::9 years from 0.0 to 1.0
92,False,0.501331745993704,0.4,4,purpose::small_business from 0.0 to 1.0
92,False,0.501331745993704,0.4,5,revol_bal from 0.0 to 0.1916900900900903
92,False,0.501331745993704,0.4,5,purpose::small_business from 0.0 to 1.0
92,False,0.501331745993704,0.4,6,open_acc from 0.047710089510732606 to 0.2093490759247994
92,False,0.501331745993704,0.4,6,purpose::small_business from 0.0 to 1.0
92,False,0.501331745993704,0.4,7,purpose::small_business from 0.0 to 1.0
92,False,0.501331745993704,0.4,7,home_ownership::ANY from 1.0 to 0.0
93,False,0.2124116745338999,0.4,0,No Explanation
94,False,0.09588228433265326,0.4,0,No Explanation
95,True,0.47757788857331795,0.4,1,home_ownership::nan from 0.0 to 1.0
95,True,0.47757788857331795,0.4,2,purpose::small_business from 0.0 to 1.0
95,True,0.47757788857331795,0.4,3,dti from 0.08064516129032251 to 0.19066003584229377
95,True,0.47757788857331795,0.4,3,verification_status::Not Verified from 1.0 to 0.0
95,True,0.47757788857331795,0.4,4,funded_amnt from 0.28125 to 0.16569427083333332
95,True,0.47757788857331795,0.4,4,verification_status::Not Verified from 1.0 to 0.0
95,True,0.47757788857331795,0.4,5,home_ownership::ANY from 1.0 to 0.0
95,True,0.47757788857331795,0.4,5,verification_status::Not Verified from 1.0 to 0.0
95,True,0.47757788857331795,0.4,6,revol_bal from 0.08108108108108114 to 0.1916900900900903
95,True,0.47757788857331795,0.4,6,verification_status::Not Verified from 1.0 to 0.0
96,False,0.2027170949423359,0.4,0,No Explanation
97,False,0.27667347083083266,0.4,0,No Explanation
98,True,0.40750746412064587,0.4,1,home_ownership::nan from 0.0 to 1.0
98,True,0.40750746412064587,0.4,2,verification_status::Not Verified from 1.0 to 0.0
98,True,0.40750746412064587,0.4,3,dti from 0.0 to 0.19066003584229377
98,True,0.40750746412064587,0.4,4,revol_bal from 0.0 to 0.1916900900900903
98,True,0.40750746412064587,0.4,5,funded_amnt from 0.265625 to 0.16569427083333332
99,False,0.0929743824980017,0.4,0,No Explanation
100,True,0.5502110162975699,0.4,1,home_ownership::nan from 0.0 to 1.0
100,True,0.5502110162975699,0.4,2,purpose::major_purchase from 1.0 to 0.0
100,True,0.5502110162975699,0.4,2,purpose::small_business from 0.0 to 1.0
100,True,0.5502110162975699,0.4,3,purpose::small_business from 0.0 to 1.0
100,True,0.5502110162975699,0.4,3,verification_status::Not Verified from 1.0 to 0.0
100,True,0.5502110162975699,0.4,4,open_acc from 0.02650560528374034 to 0.2093490759247994
100,True,0.5502110162975699,0.4,4,emp_length::9 years from 0.0 to 1.0
100,True,0.5502110162975699,0.4,4,purpose::small_business from 0.0 to 1.0
100,True,0.5502110162975699,0.4,5,emp_length::9 years from 0.0 to 1.0
100,True,0.5502110162975699,0.4,5,purpose::small_business from 0.0 to 1.0
100,True,0.5502110162975699,0.4,5,home_ownership::ANY from 1.0 to 0.0
100,True,0.5502110162975699,0.4,6,revol_util from 1.0 to 0.0
100,True,0.5502110162975699,0.4,6,emp_length::9 years from 0.0 to 1.0
100,True,0.5502110162975699,0.4,6,purpose::small_business from 0.0 to 1.0
101,False,0.3576684146686651,0.4,0,No Explanation
102,False,0.15386168824400184,0.4,0,No Explanation
103,False,0.29699038166595454,0.4,0,No Explanation
104,True,0.49223875100670283,0.4,1,home_ownership::nan from 0.0 to 1.0
104,True,0.49223875100670283,0.4,2,purpose::small_business from 0.0 to 1.0
104,True,0.49223875100670283,0.4,2,verification_status::Not Verified from 1.0 to 0.0
104,True,0.49223875100670283,0.4,3,dti from 0.0 to 0.19066003584229377
104,True,0.49223875100670283,0.4,3,purpose::small_business from 0.0 to 1.0
104,True,0.49223875100670283,0.4,4,revol_bal from 0.0 to 0.1916900900900903
104,True,0.49223875100670283,0.4,4,purpose::small_business from 0.0 to 1.0
104,True,0.49223875100670283,0.4,5,purpose::small_business from 0.0 to 1.0
104,True,0.49223875100670283,0.4,5,home_ownership::ANY from 1.0 to 0.0
104,True,0.49223875100670283,0.4,6,annual_inc from 0.03571428571428571 to 0.007763095238095238
104,True,0.49223875100670283,0.4,6,emp_length::3 years from 1.0 to 0.0
104,True,0.49223875100670283,0.4,6,purpose::small_business from 0.0 to 1.0
105,True,0.17521303585428494,0.4,0,No Explanation
106,False,0.11692989939763374,0.4,0,No Explanation
107,False,0.15908494721667807,0.4,0,No Explanation
108,False,0.12013051465948514,0.4,0,No Explanation
109,False,0.40036610070468137,0.4,1,home_ownership::nan from 0.0 to 1.0
109,False,0.40036610070468137,0.4,2,purpose::small_business from 0.0 to 1.0
109,False,0.40036610070468137,0.4,3,verification_status::Not Verified from 1.0 to 0.0
109,False,0.40036610070468137,0.4,4,home_ownership::ANY from 1.0 to 0.0
109,False,0.40036610070468137,0.4,5,open_acc from 0.15481880594420785 to 0.2093490759247994
109,False,0.40036610070468137,0.4,6,annual_inc from 0.03571428571428571 to 0.007763095238095238
109,False,0.40036610070468137,0.4,7,dti from 0.16129032258064502 to 0.19066003584229377
109,False,0.40036610070468137,0.4,8,revol_bal from 0.16216216216216228 to 0.1916900900900903
109,False,0.40036610070468137,0.4,9,fico_range_high from 1.0 to 0.0
110,False,0.09620931885712558,0.4,0,No Explanation
111,False,0.11056378160181833,0.4,0,No Explanation
112,False,0.05835480604671981,0.4,0,No Explanation
113,True,0.15107206544208712,0.4,0,No Explanation
114,False,0.1870592758751402,0.4,0,No Explanation
115,False,0.07882316748002276,0.4,0,No Explanation
116,False,0.08019851337610522,0.4,0,No Explanation
117,False,0.06326784644361688,0.4,0,No Explanation
118,False,0.09578314301536464,0.4,0,No Explanation
119,False,0.03587325512244551,0.4,0,No Explanation
120,False,0.093569184665086,0.4,0,No Explanation
121,False,0.26985720338783054,0.4,0,No Explanation
122,False,0.18872746249317673,0.4,0,No Explanation
123,False,0.2948368993063084,0.4,0,No Explanation
124,False,0.34951483357254315,0.4,0,No Explanation
125,False,0.2898375788367088,0.4,0,No Explanation
126,False,0.28682685709926053,0.4,0,No Explanation
